invoice_id,issue_date,vendor_cnpj,vendor_name,invoice_value,cfop,icms_rate,calculated_icms
460,2026-04-24,04.123.456/0001-04,Supplier Enterprise 04 Ltd,2677.450511847104,5405,0.12,321.29406142165243
461,2026-04-29,04.123.456/0001-04,Supplier Enterprise 04 Ltd,11192.78964646154,6102,0.12,1343.1347575753848
462,2026-04-17,05.123.456/0001-05,Supplier Enterprise 05 Ltd,7927.21785178378,6102,0.12,951.2661422140536
463,2026-04-14,06.123.456/0001-06,Supplier Enterprise 06 Ltd,10363.302798521123,5102,0.12,1243.5963358225347
464,2026-04-21,05.123.456/0001-05,Supplier Enterprise 05 Ltd,1104.2570587345717,5102,0.12,132.5108470481486
465,2026-04-03,07.123.456/0001-07,Supplier Enterprise 07 Ltd,1729.4842326641467,6102,0.12,207.5381079196976
466,2026-04-28,02.123.456/0001-02,Supplier Enterprise 02 Ltd,10886.689126908892,5102,0.12,1306.402695229067
467,2026-04-01,07.123.456/0001-07,Supplier Enterprise 07 Ltd,1545.2228719807638,5102,0.12,185.42674463769166
468,2026-04-20,10.123.456/0001-10,Supplier Enterprise 10 Ltd,1533.2225525962497,5102,0.12,183.98670631154997
469,2026-04-29,07.123.456/0001-07,Supplier Enterprise 07 Ltd,675.572890905868,6102,0.12,81.06874690870416
470,2026-04-21,01.123.456/0001-01,Supplier Enterprise 01 Ltd,14369.270275342462,5102,0.12,1724.3124330410953
471,2026-04-23,07.123.456/0001-07,Supplier Enterprise 07 Ltd,11193.8712121556,6102,0.12,1343.264545458672
472,2026-04-01,05.123.456/0001-05,Supplier Enterprise 05 Ltd,5622.145423279931,5102,0.12,674.6574507935917
473,2026-04-03,03.123.456/0001-03,Supplier Enterprise 03 Ltd,4799.765928671,5405,0.12,863.95786716078
474,2026-04-18,03.123.456/0001-03,Supplier Enterprise 03 Ltd,5570.696831314818,5102,0.12,668.4836197577781
475,2026-04-25,04.123.456/0001-04,Supplier Enterprise 04 Ltd,11732.476202127136,5102,0.12,1407.8971442552563
476,2026-04-10,02.123.456/0001-02,Supplier Enterprise 02 Ltd,10089.87386052101,6102,0.12,1210.784863262521
477,2026-04-22,02.123.456/0001-02,Supplier Enterprise 02 Ltd,3185.335734078285,6102,0.12,382.2402880893942
478,2026-04-26,01.123.456/0001-01,Supplier Enterprise 01 Ltd,3024.585362344223,5102,0.12,362.95024348130676
479,2026-04-03,05.123.456/0001-05,Supplier Enterprise 05 Ltd,1926.736920844261,5405,0.12,231.2084305013113
480,2026-04-08,04.123.456/0001-04,Supplier Enterprise 04 Ltd,10074.389435669404,5102,0.12,1208.9267322803285
481,2026-04-14,10.123.456/0001-10,Supplier Enterprise 10 Ltd,11583.40360221517,5102,0.12,1390.0084322658204
482,2026-04-24,02.123.456/0001-02,Supplier Enterprise 02 Ltd,4343.173210712559,5405,0.12,521.1807852855071
483,2026-04-18,03.123.456/0001-03,Supplier Enterprise 03 Ltd,803.7019349482357,6102,0.12,96.44423219378828
484,2026-04-15,07.123.456/0001-07,Supplier Enterprise 07 Ltd,1691.4891784081965,5102,0.12,202.97870140898357
485,2026-04-22,07.123.456/0001-07,Supplier Enterprise 07 Ltd,14533.970505252943,6102,0.12,1744.076460630353
486,2026-04-23,04.123.456/0001-04,Supplier Enterprise 04 Ltd,4783.949273422594,6102,0.12,574.0739128107112
487,2026-04-02,05.123.456/0001-05,Supplier Enterprise 05 Ltd,11653.735643652937,5405,0.12,2097.6724158575284
488,2026-04-27,05.123.456/0001-05,Supplier Enterprise 05 Ltd,9557.621748386824,5405,0.12,1720.3719147096283
489,2026-04-10,06.123.456/0001-06,Supplier Enterprise 06 Ltd,6038.12477496699,6102,0.12,724.5749729960388
490,2026-04-02,09.123.456/0001-09,Supplier Enterprise 09 Ltd,3482.465301835549,5102,0.12,417.89583622026583
491,2026-04-26,02.123.456/0001-02,Supplier Enterprise 02 Ltd,2260.1030633113933,6102,0.12,271.2123675973672
492,2026-04-17,05.123.456/0001-05,Supplier Enterprise 05 Ltd,9417.688036563566,5102,0.12,1130.1225643876278
493,2026-04-08,03.123.456/0001-03,Supplier Enterprise 03 Ltd,11732.189819247926,5102,0.12,1407.862778309751
494,2026-04-01,04.123.456/0001-04,Supplier Enterprise 04 Ltd,9836.611676346394,5405,0.12,1180.3934011615672
495,2026-04-09,10.123.456/0001-10,Supplier Enterprise 10 Ltd,8189.380932112796,5102,0.12,982.7257118535355
496,2026-04-11,06.123.456/0001-06,Supplier Enterprise 06 Ltd,1108.292739758726,5102,0.12,132.99512877104712
497,2026-04-22,08.123.456/0001-08,Supplier Enterprise 08 Ltd,14543.087275118565,6102,0.12,1745.1704730142278
498,2026-04-16,01.123.456/0001-01,Supplier Enterprise 01 Ltd,12081.355778991332,5405,0.12,1449.7626934789598
499,2026-04-07,10.123.456/0001-10,Supplier Enterprise 10 Ltd,4745.919532163989,5102,0.12,569.5103438596786
500,2026-04-29,08.123.456/0001-08,Supplier Enterprise 08 Ltd,14709.569775703334,5102,0.12,1765.1483730844
501,2026-04-10,07.123.456/0001-07,Supplier Enterprise 07 Ltd,9227.28304972667,5405,0.12,1107.2739659672004
502,2026-04-23,01.123.456/0001-01,Supplier Enterprise 01 Ltd,8945.128544005074,6102,0.12,1073.4154252806088
503,2026-04-26,02.123.456/0001-02,Supplier Enterprise 02 Ltd,11347.061101728215,5405,0.12,1361.6473322073857
504,2026-04-03,03.123.456/0001-03,Supplier Enterprise 03 Ltd,12270.661927306994,5405,0.12,1472.4794312768393
505,2026-04-18,01.123.456/0001-01,Supplier Enterprise 01 Ltd,10018.93980630679,5102,0.12,1202.2727767568147
506,2026-04-25,09.123.456/0001-09,Supplier Enterprise 09 Ltd,2357.3883223099,5102,0.12,282.886598677188
507,2026-04-24,08.123.456/0001-08,Supplier Enterprise 08 Ltd,5404.878836920227,6102,0.12,648.5854604304271
508,2026-04-13,02.123.456/0001-02,Supplier Enterprise 02 Ltd,13957.21278472772,5102,0.12,1674.8655341673264
509,2026-04-28,09.123.456/0001-09,Supplier Enterprise 09 Ltd,3756.926371735853,5102,0.12,450.83116460830234
510,2026-04-26,07.123.456/0001-07,Supplier Enterprise 07 Ltd,5896.421845643943,5405,0.12,707.5706214772731
511,2026-04-07,09.123.456/0001-09,Supplier Enterprise 09 Ltd,6765.114802690842,5102,0.12,811.813776322901
512,2026-04-25,06.123.456/0001-06,Supplier Enterprise 06 Ltd,6871.372350569557,6102,0.12,824.5646820683468
513,2026-04-04,06.123.456/0001-06,Supplier Enterprise 06 Ltd,9387.62394617062,5405,0.12,1689.7723103107114
514,2026-04-13,04.123.456/0001-04,Supplier Enterprise 04 Ltd,14174.59964729826,6102,0.12,1700.9519576757912
515,2026-04-20,10.123.456/0001-10,Supplier Enterprise 10 Ltd,3990.0443215713217,5405,0.12,478.8053185885586
516,2026-04-01,10.123.456/0001-10,Supplier Enterprise 10 Ltd,2261.769956363312,5102,0.12,271.41239476359743
517,2026-04-08,02.123.456/0001-02,Supplier Enterprise 02 Ltd,3363.3221029690912,5405,0.12,403.5986523562909
518,2026-04-14,07.123.456/0001-07,Supplier Enterprise 07 Ltd,13360.411053034408,5405,0.12,1603.2493263641288
519,2026-04-16,05.123.456/0001-05,Supplier Enterprise 05 Ltd,9864.256783500487,5102,0.12,1183.7108140200583
520,2026-04-14,06.123.456/0001-06,Supplier Enterprise 06 Ltd,4645.648443967822,5102,0.12,557.4778132761386
521,2026-04-12,02.123.456/0001-02,Supplier Enterprise 02 Ltd,12331.23061504495,6102,0.12,1479.7476738053938
522,2026-04-19,05.123.456/0001-05,Supplier Enterprise 05 Ltd,12989.864947269822,6102,0.12,1558.7837936723786
523,2026-04-23,10.123.456/0001-10,Supplier Enterprise 10 Ltd,12774.45791100903,5102,0.12,1532.9349493210836
524,2026-04-15,04.123.456/0001-04,Supplier Enterprise 04 Ltd,13824.43473777354,5102,0.12,1658.9321685328246
525,2026-04-28,09.123.456/0001-09,Supplier Enterprise 09 Ltd,4157.494792513743,5102,0.12,498.8993751016491
526,2026-04-02,06.123.456/0001-06,Supplier Enterprise 06 Ltd,11448.107966821035,5405,0.12,1373.7729560185242
527,2026-04-02,02.123.456/0001-02,Supplier Enterprise 02 Ltd,7177.82271047503,5405,0.12,861.3387252570036
528,2026-04-23,01.123.456/0001-01,Supplier Enterprise 01 Ltd,12708.979016905892,5405,0.12,1525.077482028707
529,2026-04-22,05.123.456/0001-05,Supplier Enterprise 05 Ltd,11063.11481884339,5102,0.12,1327.5737782612068
530,2026-04-19,09.123.456/0001-09,Supplier Enterprise 09 Ltd,11758.487974246007,6102,0.12,1411.0185569095208
531,2026-04-25,06.123.456/0001-06,Supplier Enterprise 06 Ltd,10014.346646375538,5102,0.12,1201.7215975650645
532,2026-04-26,10.123.456/0001-10,Supplier Enterprise 10 Ltd,3072.71715731075,5405,0.12,368.72605887729
533,2026-04-30,07.123.456/0001-07,Supplier Enterprise 07 Ltd,8402.890324005606,5405,0.12,1008.3468388806727
534,2026-04-29,05.123.456/0001-05,Supplier Enterprise 05 Ltd,14777.711223105369,5102,0.12,1773.3253467726443
535,2026-04-22,10.123.456/0001-10,Supplier Enterprise 10 Ltd,14092.126964208224,5102,0.12,1691.055235704987
536,2026-04-26,06.123.456/0001-06,Supplier Enterprise 06 Ltd,1126.0191690566692,5405,0.12,135.12230028680028
537,2026-04-26,05.123.456/0001-05,Supplier Enterprise 05 Ltd,2889.8148280768382,5405,0.12,346.7777793692206
538,2026-04-22,09.123.456/0001-09,Supplier Enterprise 09 Ltd,2410.067215091148,5405,0.12,289.20806581093774
539,2026-04-17,06.123.456/0001-06,Supplier Enterprise 06 Ltd,11026.708694786785,5102,0.12,1984.807565061621
540,2026-04-20,08.123.456/0001-08,Supplier Enterprise 08 Ltd,12357.887282925703,5405,0.12,1482.9464739510843
541,2026-04-10,02.123.456/0001-02,Supplier Enterprise 02 Ltd,3595.914811504743,5405,0.12,431.5097773805691
542,2026-04-06,09.123.456/0001-09,Supplier Enterprise 09 Ltd,7834.86404780152,6102,0.12,940.1836857361824
543,2026-04-15,05.123.456/0001-05,Supplier Enterprise 05 Ltd,12690.1939061624,5102,0.12,1522.823268739488
544,2026-04-22,07.123.456/0001-07,Supplier Enterprise 07 Ltd,11125.622399110634,6102,0.12,1335.0746878932762
545,2026-04-11,10.123.456/0001-10,Supplier Enterprise 10 Ltd,8362.439479631801,6102,0.12,1003.4927375558161
546,2026-04-28,01.123.456/0001-01,Supplier Enterprise 01 Ltd,9060.041511652207,5405,0.12,1087.2049813982649
547,2026-04-05,10.123.456/0001-10,Supplier Enterprise 10 Ltd,7871.22793028606,5102,0.12,944.5473516343271
548,2026-04-01,05.123.456/0001-05,Supplier Enterprise 05 Ltd,4814.452544122898,5405,0.12,577.7343052947477
549,2026-04-08,10.123.456/0001-10,Supplier Enterprise 10 Ltd,8692.818896455734,5102,0.12,1043.1382675746881
550,2026-04-21,02.123.456/0001-02,Supplier Enterprise 02 Ltd,10488.836879726316,6102,0.12,1258.6604255671577
551,2026-04-28,06.123.456/0001-06,Supplier Enterprise 06 Ltd,13163.182279981711,5102,0.12,1579.5818735978053
552,2026-04-12,01.123.456/0001-01,Supplier Enterprise 01 Ltd,9726.224632699097,5405,0.12,1167.1469559238917
553,2026-04-12,03.123.456/0001-03,Supplier Enterprise 03 Ltd,11536.262287125792,5405,0.12,1384.351474455095
554,2026-04-05,05.123.456/0001-05,Supplier Enterprise 05 Ltd,2821.0387068413083,5405,0.12,338.524644820957
555,2026-04-07,04.123.456/0001-04,Supplier Enterprise 04 Ltd,7192.583379086954,5102,0.12,863.1100054904344
556,2026-04-04,03.123.456/0001-03,Supplier Enterprise 03 Ltd,635.3084874928528,6102,0.12,76.23701849914234
557,2026-04-06,10.123.456/0001-10,Supplier Enterprise 10 Ltd,4076.843535563534,6102,0.12,489.22122426762405
558,2026-04-13,05.123.456/0001-05,Supplier Enterprise 05 Ltd,11033.69486913857,5102,0.12,1324.0433842966283
559,2026-04-20,08.123.456/0001-08,Supplier Enterprise 08 Ltd,14881.24429456577,5405,0.12,1785.7493153478922
560,2026-04-30,04.123.456/0001-04,Supplier Enterprise 04 Ltd,1938.0824440146307,6102,0.12,232.56989328175567
561,2026-04-15,01.123.456/0001-01,Supplier Enterprise 01 Ltd,6321.66757998868,5405,0.12,758.6001095986416
562,2026-04-03,07.123.456/0001-07,Supplier Enterprise 07 Ltd,12101.029046137814,5102,0.12,1452.1234855365376
563,2026-04-23,08.123.456/0001-08,Supplier Enterprise 08 Ltd,3458.516702119033,5405,0.12,415.02200425428396
564,2026-04-08,03.123.456/0001-03,Supplier Enterprise 03 Ltd,8548.73176488315,6102,0.12,1025.847811785978
565,2026-04-20,06.123.456/0001-06,Supplier Enterprise 06 Ltd,11129.533792430284,6102,0.12,1335.544055091634
566,2026-04-16,02.123.456/0001-02,Supplier Enterprise 02 Ltd,9431.789028772597,5405,0.12,1131.8146834527115
567,2026-04-13,07.123.456/0001-07,Supplier Enterprise 07 Ltd,3226.358651923534,5102,0.12,387.1630382308241
568,2026-04-18,08.123.456/0001-08,Supplier Enterprise 08 Ltd,5653.076245943222,5405,0.12,678.3691495131866
569,2026-04-28,06.123.456/0001-06,Supplier Enterprise 06 Ltd,11864.98087503826,5102,0.12,1423.797705004591
570,2026-04-10,06.123.456/0001-06,Supplier Enterprise 06 Ltd,8536.284454914241,5405,0.12,1024.3541345897088
571,2026-04-30,05.123.456/0001-05,Supplier Enterprise 05 Ltd,575.8293963722347,6102,0.12,103.64929134700225
572,2026-04-19,08.123.456/0001-08,Supplier Enterprise 08 Ltd,11534.36602040736,5102,0.12,1384.1239224488831
573,2026-04-17,01.123.456/0001-01,Supplier Enterprise 01 Ltd,1012.0146466334666,5102,0.12,121.44175759601598
574,2026-04-24,10.123.456/0001-10,Supplier Enterprise 10 Ltd,11313.139849602867,5102,0.12,1357.576781952344
575,2026-04-19,04.123.456/0001-04,Supplier Enterprise 04 Ltd,3435.9681223959424,6102,0.12,412.31617468751307
576,2026-04-28,04.123.456/0001-04,Supplier Enterprise 04 Ltd,14392.065461731014,5405,0.12,1727.0478554077215
577,2026-04-26,03.123.456/0001-03,Supplier Enterprise 03 Ltd,5835.140893880225,6102,0.12,700.216907265627
578,2026-04-23,03.123.456/0001-03,Supplier Enterprise 03 Ltd,5240.508436902147,5102,0.12,628.8610124282576
579,2026-04-26,04.123.456/0001-04,Supplier Enterprise 04 Ltd,2658.876729820448,5405,0.12,478.5978113676806
580,2026-04-05,01.123.456/0001-01,Supplier Enterprise 01 Ltd,4931.261124608116,6102,0.12,591.7513349529739
581,2026-04-26,02.123.456/0001-02,Supplier Enterprise 02 Ltd,13211.436046508908,5102,0.12,1585.372325581069
582,2026-04-21,09.123.456/0001-09,Supplier Enterprise 09 Ltd,14946.847895595087,5102,0.12,1793.6217474714103
583,2026-04-30,10.123.456/0001-10,Supplier Enterprise 10 Ltd,5840.488192349301,6102,0.12,700.8585830819161
584,2026-04-23,02.123.456/0001-02,Supplier Enterprise 02 Ltd,7004.854148840867,6102,0.12,840.582497860904
585,2026-04-09,05.123.456/0001-05,Supplier Enterprise 05 Ltd,10970.028603939687,6102,0.12,1316.4034324727625
586,2026-04-12,09.123.456/0001-09,Supplier Enterprise 09 Ltd,13349.83881674358,5102,0.12,1601.9806580092295
587,2026-04-21,09.123.456/0001-09,Supplier Enterprise 09 Ltd,9099.14284570837,6102,0.12,1091.8971414850043
588,2026-04-01,08.123.456/0001-08,Supplier Enterprise 08 Ltd,6177.122623578525,5102,0.12,741.254714829423
589,2026-04-26,01.123.456/0001-01,Supplier Enterprise 01 Ltd,6483.016692305045,6102,0.12,777.9620030766054
590,2026-04-26,01.123.456/0001-01,Supplier Enterprise 01 Ltd,10586.4631242037,5102,0.12,1270.375574904444
591,2026-04-01,09.123.456/0001-09,Supplier Enterprise 09 Ltd,546.6648222620408,5102,0.12,65.5997786714449
592,2026-04-15,08.123.456/0001-08,Supplier Enterprise 08 Ltd,9484.04539316769,5405,0.12,1138.0854471801226
593,2026-04-02,10.123.456/0001-10,Supplier Enterprise 10 Ltd,5654.648651399682,6102,0.12,678.5578381679619
594,2026-04-30,09.123.456/0001-09,Supplier Enterprise 09 Ltd,12015.861303517722,6102,0.12,1441.9033564221265
595,2026-04-22,07.123.456/0001-07,Supplier Enterprise 07 Ltd,1848.3642774354164,5102,0.12,221.80371329224997
596,2026-04-16,03.123.456/0001-03,Supplier Enterprise 03 Ltd,9028.932870751662,5102,0.12,1083.4719444901993
597,2026-04-25,03.123.456/0001-03,Supplier Enterprise 03 Ltd,7474.106903348795,5102,0.12,896.8928284018554
598,2026-04-08,02.123.456/0001-02,Supplier Enterprise 02 Ltd,9813.720125625798,5405,0.12,1766.4696226126437
599,2026-04-13,05.123.456/0001-05,Supplier Enterprise 05 Ltd,1440.377120003041,5405,0.12,172.84525440036492
600,2026-04-21,03.123.456/0001-03,Supplier Enterprise 03 Ltd,8909.764917707904,5102,0.12,1069.1717901249485
601,2026-04-01,06.123.456/0001-06,Supplier Enterprise 06 Ltd,8641.526525413094,6102,0.12,1036.9831830495712
602,2026-04-16,02.123.456/0001-02,Supplier Enterprise 02 Ltd,8629.571369034478,6102,0.12,1035.5485642841375
603,2026-04-29,03.123.456/0001-03,Supplier Enterprise 03 Ltd,9250.571165648595,5405,0.12,1110.0685398778312
604,2026-04-07,05.123.456/0001-05,Supplier Enterprise 05 Ltd,10308.785089782252,5405,0.12,1237.0542107738702
605,2026-04-05,01.123.456/0001-01,Supplier Enterprise 01 Ltd,12172.340495371162,5102,0.12,1460.6808594445392
606,2026-04-22,01.123.456/0001-01,Supplier Enterprise 01 Ltd,4412.4004418591085,6102,0.12,529.488053023093
607,2026-04-29,10.123.456/0001-10,Supplier Enterprise 10 Ltd,12463.2164476109,5102,0.12,1495.5859737133078
608,2026-04-23,09.123.456/0001-09,Supplier Enterprise 09 Ltd,7724.707392820078,5405,0.12,926.9648871384093
609,2026-04-03,07.123.456/0001-07,Supplier Enterprise 07 Ltd,1617.3450474478018,6102,0.12,194.0814056937362
610,2026-04-12,01.123.456/0001-01,Supplier Enterprise 01 Ltd,1348.9884740376983,6102,0.12,161.87861688452378
611,2026-04-26,08.123.456/0001-08,Supplier Enterprise 08 Ltd,5346.455621092881,5405,0.12,962.3620117967187
612,2026-04-16,03.123.456/0001-03,Supplier Enterprise 03 Ltd,11881.006168116279,5102,0.12,1425.7207401739533
613,2026-04-19,08.123.456/0001-08,Supplier Enterprise 08 Ltd,10761.373553743279,5102,0.12,1291.3648264491933
614,2026-04-05,05.123.456/0001-05,Supplier Enterprise 05 Ltd,11934.916987749893,6102,0.12,1432.190038529987
615,2026-04-22,01.123.456/0001-01,Supplier Enterprise 01 Ltd,8000.401318403336,5405,0.12,960.0481582084002
616,2026-04-25,07.123.456/0001-07,Supplier Enterprise 07 Ltd,6882.885470354613,6102,0.12,825.9462564425536
617,2026-04-29,05.123.456/0001-05,Supplier Enterprise 05 Ltd,2638.0616372411173,5405,0.12,316.5673964689341
618,2026-04-14,06.123.456/0001-06,Supplier Enterprise 06 Ltd,5258.794927335018,5102,0.12,631.0553912802021
619,2026-04-28,06.123.456/0001-06,Supplier Enterprise 06 Ltd,6793.280809521191,5405,0.12,815.1936971425429
620,2026-04-05,08.123.456/0001-08,Supplier Enterprise 08 Ltd,1784.7062303544499,5102,0.12,214.16474764253397
621,2026-04-15,09.123.456/0001-09,Supplier Enterprise 09 Ltd,3698.8733143125633,5405,0.12,443.8647977175076
622,2026-04-17,02.123.456/0001-02,Supplier Enterprise 02 Ltd,9174.266763924214,6102,0.12,1100.9120116709055
623,2026-04-30,09.123.456/0001-09,Supplier Enterprise 09 Ltd,11167.115156468253,5102,0.12,1340.0538187761904
624,2026-04-14,10.123.456/0001-10,Supplier Enterprise 10 Ltd,14976.03891519777,6102,0.12,1797.1246698237323
625,2026-04-30,09.123.456/0001-09,Supplier Enterprise 09 Ltd,14030.143304481586,6102,0.12,1683.6171965377903
626,2026-04-20,10.123.456/0001-10,Supplier Enterprise 10 Ltd,9817.195393260277,5102,0.12,1178.0634471912333
627,2026-04-05,10.123.456/0001-10,Supplier Enterprise 10 Ltd,6608.096772764044,5102,0.12,792.9716127316852
628,2026-04-12,07.123.456/0001-07,Supplier Enterprise 07 Ltd,9724.571788269375,6102,0.12,1750.4229218884875
629,2026-04-16,01.123.456/0001-01,Supplier Enterprise 01 Ltd,11891.948462163364,6102,0.12,1427.0338154596036
630,2026-04-26,07.123.456/0001-07,Supplier Enterprise 07 Ltd,2215.874768389116,6102,0.12,265.9049722066939
631,2026-04-26,10.123.456/0001-10,Supplier Enterprise 10 Ltd,6443.620900596179,6102,0.12,1159.8517621073122
632,2026-04-16,05.123.456/0001-05,Supplier Enterprise 05 Ltd,12677.13314171645,5102,0.12,1521.2559770059738
633,2026-04-21,06.123.456/0001-06,Supplier Enterprise 06 Ltd,6065.5778030291385,5102,0.12,727.8693363634966
634,2026-04-07,10.123.456/0001-10,Supplier Enterprise 10 Ltd,8792.147932794205,6102,0.12,1055.0577519353046
635,2026-04-04,07.123.456/0001-07,Supplier Enterprise 07 Ltd,9022.655732501875,5405,0.12,1082.718687900225
636,2026-04-01,05.123.456/0001-05,Supplier Enterprise 05 Ltd,3174.905670437771,5405,0.12,380.9886804525325
637,2026-04-30,07.123.456/0001-07,Supplier Enterprise 07 Ltd,5752.413903958181,5102,0.12,690.2896684749818
638,2026-04-30,09.123.456/0001-09,Supplier Enterprise 09 Ltd,5350.413686758016,6102,0.12,642.049642410962
639,2026-04-05,03.123.456/0001-03,Supplier Enterprise 03 Ltd,879.8522737149395,6102,0.12,105.58227284579274
640,2026-04-23,08.123.456/0001-08,Supplier Enterprise 08 Ltd,850.780576424651,5102,0.12,102.09366917095812
641,2026-04-26,02.123.456/0001-02,Supplier Enterprise 02 Ltd,12559.607133298716,5405,0.12,1507.1528559958458
642,2026-04-10,07.123.456/0001-07,Supplier Enterprise 07 Ltd,4459.526744605781,5405,0.12,535.1432093526937
643,2026-04-22,02.123.456/0001-02,Supplier Enterprise 02 Ltd,8012.142110462823,5405,0.12,961.4570532555388
644,2026-04-05,04.123.456/0001-04,Supplier Enterprise 04 Ltd,4831.520817037209,5102,0.12,579.782498044465
645,2026-04-04,07.123.456/0001-07,Supplier Enterprise 07 Ltd,14139.849054172437,5405,0.12,1696.7818865006923
646,2026-04-02,03.123.456/0001-03,Supplier Enterprise 03 Ltd,4259.8030035537195,5102,0.12,511.1763604264463
647,2026-04-20,02.123.456/0001-02,Supplier Enterprise 02 Ltd,6730.023784714559,5102,0.12,807.6028541657471
648,2026-04-10,10.123.456/0001-10,Supplier Enterprise 10 Ltd,13154.588632026727,6102,0.12,1578.5506358432071
649,2026-04-26,07.123.456/0001-07,Supplier Enterprise 07 Ltd,12708.036718481226,5405,0.12,1524.964406217747
650,2026-04-19,01.123.456/0001-01,Supplier Enterprise 01 Ltd,3198.470558771021,5102,0.12,383.8164670525225
651,2026-04-26,08.123.456/0001-08,Supplier Enterprise 08 Ltd,12138.3279920378,5405,0.12,1456.599359044536
652,2026-04-01,03.123.456/0001-03,Supplier Enterprise 03 Ltd,7143.709857699443,5405,0.12,857.2451829239332
653,2026-04-24,02.123.456/0001-02,Supplier Enterprise 02 Ltd,7503.048645237651,6102,0.12,900.365837428518
654,2026-04-05,03.123.456/0001-03,Supplier Enterprise 03 Ltd,2435.459600031185,5405,0.12,292.2551520037422
655,2026-04-13,05.123.456/0001-05,Supplier Enterprise 05 Ltd,1668.7219494783076,6102,0.12,200.2466339373969
656,2026-04-04,08.123.456/0001-08,Supplier Enterprise 08 Ltd,11055.119951119595,5102,0.12,1326.6143941343514
657,2026-04-16,10.123.456/0001-10,Supplier Enterprise 10 Ltd,7698.686709151846,5405,0.12,923.8424050982215
658,2026-04-24,07.123.456/0001-07,Supplier Enterprise 07 Ltd,6834.335187920104,5102,0.12,820.1202225504124
659,2026-04-16,07.123.456/0001-07,Supplier Enterprise 07 Ltd,11077.869315459753,5405,0.12,1329.3443178551704
660,2026-04-23,07.123.456/0001-07,Supplier Enterprise 07 Ltd,11599.937035371091,5102,0.12,1391.9924442445308
661,2026-04-02,08.123.456/0001-08,Supplier Enterprise 08 Ltd,2804.168431205627,5405,0.12,336.5002117446752
662,2026-04-17,01.123.456/0001-01,Supplier Enterprise 01 Ltd,9348.2646674258,5405,0.12,1121.791760091096
663,2026-04-28,04.123.456/0001-04,Supplier Enterprise 04 Ltd,2462.6341930264402,5405,0.12,295.51610316317283
664,2026-04-27,06.123.456/0001-06,Supplier Enterprise 06 Ltd,11394.938747421162,5405,0.12,1367.3926496905394
665,2026-04-20,09.123.456/0001-09,Supplier Enterprise 09 Ltd,10025.849765873523,5405,0.12,1203.1019719048227
666,2026-04-24,02.123.456/0001-02,Supplier Enterprise 02 Ltd,14370.91200571014,5405,0.12,1724.5094406852168
667,2026-04-12,01.123.456/0001-01,Supplier Enterprise 01 Ltd,1499.8912371681072,5405,0.12,179.98694846017287
668,2026-04-18,10.123.456/0001-10,Supplier Enterprise 10 Ltd,1327.2934566931876,5405,0.12,159.2752148031825
669,2026-04-03,02.123.456/0001-02,Supplier Enterprise 02 Ltd,4591.712583051401,5405,0.12,551.0055099661681
670,2026-04-28,07.123.456/0001-07,Supplier Enterprise 07 Ltd,4294.732414170637,5102,0.12,515.3678897004764
671,2026-04-01,03.123.456/0001-03,Supplier Enterprise 03 Ltd,4081.1925865439975,6102,0.12,489.7431103852797
672,2026-04-01,10.123.456/0001-10,Supplier Enterprise 10 Ltd,13640.691417555032,5405,0.12,1636.8829701066038
673,2026-04-29,02.123.456/0001-02,Supplier Enterprise 02 Ltd,4118.419897817838,6102,0.12,741.3155816072109
674,2026-04-19,07.123.456/0001-07,Supplier Enterprise 07 Ltd,4443.27102886515,5405,0.12,533.1925234638179
675,2026-04-11,02.123.456/0001-02,Supplier Enterprise 02 Ltd,11511.274805060473,5405,0.12,1381.3529766072568
676,2026-04-05,03.123.456/0001-03,Supplier Enterprise 03 Ltd,7021.22771553283,5102,0.12,842.5473258639396
677,2026-04-12,07.123.456/0001-07,Supplier Enterprise 07 Ltd,11762.303075850128,5102,0.12,1411.4763691020153
678,2026-04-03,04.123.456/0001-04,Supplier Enterprise 04 Ltd,1447.8092846835862,6102,0.12,173.73711416203034
679,2026-04-01,01.123.456/0001-01,Supplier Enterprise 01 Ltd,7569.7823082640725,5102,0.12,908.3738769916887
680,2026-04-01,05.123.456/0001-05,Supplier Enterprise 05 Ltd,987.3972026575982,5102,0.12,118.48766431891178
681,2026-04-08,09.123.456/0001-09,Supplier Enterprise 09 Ltd,1408.4714501026406,6102,0.12,169.01657401231685
682,2026-04-10,08.123.456/0001-08,Supplier Enterprise 08 Ltd,13643.34307349396,5102,0.12,1637.2011688192752
683,2026-04-11,09.123.456/0001-09,Supplier Enterprise 09 Ltd,2519.05788120513,5405,0.12,302.2869457446156
684,2026-04-12,10.123.456/0001-10,Supplier Enterprise 10 Ltd,8220.09989299065,6102,0.12,986.4119871588779
685,2026-04-29,09.123.456/0001-09,Supplier Enterprise 09 Ltd,6460.886237710245,6102,0.12,775.3063485252294
686,2026-04-13,07.123.456/0001-07,Supplier Enterprise 07 Ltd,5536.478230753219,5405,0.12,664.3773876903862
687,2026-04-12,04.123.456/0001-04,Supplier Enterprise 04 Ltd,13547.583512465451,5102,0.12,1625.710021495854
688,2026-04-14,05.123.456/0001-05,Supplier Enterprise 05 Ltd,816.4392532445977,6102,0.12,97.97271038935172
689,2026-04-02,01.123.456/0001-01,Supplier Enterprise 01 Ltd,10124.950449546042,6102,0.12,1214.9940539455251
